subject_id,node_id,ensemble_mean_graph_prob,ensemble_std,topk_error_flag
sub-022,66,0.04596808085199962,0.010356499876190126,0
sub-022,67,0.024607564954171914,0.010760138338655068,0
sub-027,0,0.06787014494321096,0.01696566297937307,0
sub-027,1,0.0878977525602295,0.017923898462887475,0
sub-027,2,0.179458657465717,0.06075643704742432,0
sub-027,3,0.03443495787583156,0.015808752115197052,0
sub-027,4,0.02987582645117327,0.012167901695392128,0
sub-027,5,0.30401125497118997,0.07768046664367811,0
sub-027,6,0.11193707870816424,0.046649297496297024,0
sub-027,7,0.03225797742694068,0.010313631626273261,0
sub-027,8,0.10815335209477192,0.04524471100977981,0
sub-027,9,0.017040032611891853,0.00788533053884896,0
sub-027,10,0.0646520809163301,0.030241000495804377,0
sub-027,11,0.03914748511622366,0.013888362214173852,0
sub-027,12,0.045382180719921394,0.017492923394518543,0
sub-027,13,0.0501698880826266,0.02141293211739182,0
sub-027,14,0.04758627925530713,0.026805236524937846,0
sub-027,15,0.11350841228369073,0.057310004320652086,0
sub-027,16,0.4989838941189818,0.1605424514031544,1
sub-027,17,0.3110417806077151,0.12520960630700687,0
sub-027,18,0.3494804589289387,0.09429100781751211,0
sub-027,19,0.07294361503063601,0.02893237769688683,0
sub-027,20,0.34873910947232156,0.07425432699235064,0
sub-027,21,0.12107819409141599,0.036489614679806354,0
sub-027,22,0.06743993589117123,0.015739147573587776,0
sub-027,23,0.05528569325706808,0.01564083734638043,0
sub-027,24,0.0314742018205401,0.006809085530641357,0
sub-027,25,0.22599692748214606,0.04846290838005554,0
sub-027,26,0.08453740216018035,0.028235123296270388,0
sub-027,27,0.06643759327468879,0.03228372865440463,0
sub-027,28,0.16482343196272067,0.04789495653261033,0
sub-027,29,0.35085892224459037,0.11300152730527807,1
sub-027,30,0.07401628822365841,0.023084756646822895,0
sub-027,31,0.060919987001456385,0.026963965047372196,0
sub-027,32,0.1737894276048261,0.06371144834744077,0
